s102_wpt_id,s206_cl_dispensed,s208_dispprob,s209_dispprob_cas_padlk,s210_dispprob_tnk_vlv,s211_dispprob_stker_tag_paint,s212_nut,month_survey,year_survey,s009_country,s011_prgrm
"10211015","1","0",".",".",".",".",1,2015,"1","UJA"
"10211015","1","0",".",".",".",".",4,2015,"1","UJA"
"10211015","","0","","","","",3,2014,"1","UJA"
"10211016","1","0",".",".",".",".",4,2015,"1","UJA"
"10211016","","0","","","","",4,2013,"1","UJA"
"10211016","","0","","","","",4,2014,"1","UJA"
"10211016","1","0",".",".",".",".",5,2015,"1","UJA"
"10211016","1","0",".",".",".",".",1,2015,"1","UJA"
"10211016","1","0",".",".",".",".",5,2015,"1","UJA"
"10211016","","0","","","","",12,2014,"1","UJA"
"10211017","1","0",".",".",".",".",1,2015,"1","UJA"
"10211017","","0","","","","",4,2013,"1","UJA"
"10211017","1","0",".",".",".",".",4,2015,"1","UJA"
"10211018","","0","","","","",4,2013,"1","UJA"
"10211018","1","0",".",".",".",".",1,2015,"1","UJA"
"10211018","","0","","","","",9,2013,"1","UJA"
"10211018","1","0",".",".",".",".",5,2015,"1","UJA"
"10211018","1","0",".",".",".",".",4,2015,"1","UJA"
"10211019","","0","","","","",4,2013,"1","UJA"
"10211019","1","0",".",".",".",".",1,2015,"1","UJA"
"10211019","1","0",".",".",".",".",7,2015,"1","UJA"
"10211020","1","0",".",".",".",".",7,2015,"1","UJA"
"10211020","1","0",".",".",".",".",1,2015,"1","UJA"
"10211020","","0","","","","",4,2013,"1","UJA"
"10211020","1","0",".",".",".",".",1,2015,"1","UJA"
"10211022","","0","","","","",4,2013,"1","UJA"
"10211022","1","0",".",".",".",".",4,2015,"1","UJA"
"10211022","","0","","","","",3,2014,"1","UJA"
"10211022","1","0",".",".",".",".",1,2015,"1","UJA"
"10211023","","0","","","","",4,2013,"1","UJA"
"10211023","1","0",".",".",".",".",1,2015,"1","UJA"
"10211023","","0","","","","",9,2013,"1","UJA"
"10211024","1","0",".",".",".",".",1,2015,"1","UJA"
"10211024","","0","","","","",4,2013,"1","UJA"
"10211024","1","0",".",".",".",".",5,2014,"1","UJA"
"10211025","1","0",".",".",".",".",2,2015,"1","UJA"
"10211025","1","0",".",".",".",".",7,2015,"1","UJA"
"10211025","","1","","","-996","",8,2013,"1","UJA"
"10211025","1","0",".",".",".",".",1,2015,"1","UJA"
"10211026","","0","","","","",4,2013,"1","UJA"
"10211026","1","0",".",".",".",".",7,2015,"1","UJA"
"10211026","1","0",".",".",".",".",1,2015,"1","UJA"
"10211027","1","0",".",".",".",".",1,2015,"1","UJA"
"10211027","","0","","","","",4,2013,"1","UJA"
"10211027","1","0",".",".",".",".",4,2015,"1","UJA"
"10211028","","0","","","","",4,2013,"1","UJA"
"10211028","","0","","","","",3,2014,"1","UJA"
"10211028","1","0",".",".",".",".",1,2015,"1","UJA"
"10211031","","0","","","","",10,2013,"1","UJA"
"10211031","1","1","0","1","0","0",4,2015,"1","UJA"
"10211031","","0","","","","",3,2014,"1","UJA"
"10211031","","0","","","","",4,2013,"1","UJA"
"10211031","","0","","","","",5,2014,"1","UJA"
"10211031","","0","","","","",7,2014,"1","UJA"
"10211031","1","0",".",".",".",".",2,2015,"1","UJA"
"10211031","","0","","","","",11,2014,"1","UJA"
"10211033","1","0",".",".",".",".",1,2015,"1","UJA"
"10211033","","0","","","","",5,2014,"1","UJA"
"10211033","","0","","","","",4,2013,"1","UJA"
"10211033","1","0",".",".",".",".",4,2015,"1","UJA"
"10211033","1","1","0","1","1","0",5,2014,"1","UJA"
"10211033","1","0",".",".",".",".",2,2015,"1","UJA"
"10211033","","0","","","","",11,2014,"1","UJA"
"10211033","","0","","","","",8,2013,"1","UJA"
"10211036","1","0",".",".",".",".",4,2015,"1","UJA"
"10211036","","0","","","","",4,2013,"1","UJA"
"10211036","","0","","","","",10,2013,"1","UJA"
"10211036","1","0",".",".",".",".",6,2015,"1","UJA"
"10211036","1","0",".",".",".",".",2,2015,"1","UJA"
"10211040","1","0",".",".",".",".",6,2015,"1","UJA"
"10211040","","0","","","","",2,2013,"1","UJA"
"10211040","1","0",".",".",".",".",2,2015,"1","UJA"
"10211040","1","0",".",".",".",".",6,2015,"1","UJA"
"10211040","","0","","","","",5,2014,"1","UJA"
"10211042","1","0",".",".",".",".",4,2015,"1","UJA"
"10211042","","0","","","","",2,2013,"1","UJA"
"10211042","1","1","0","1","0","0",7,2015,"1","UJA"
"10211042","","1","","","11","",9,2013,"1","UJA"
"10211042","1","0",".",".",".",".",6,2015,"1","UJA"
"10211050","1","0",".",".",".",".",1,2015,"1","UJA"
"10211050","1","0",".",".",".",".",1,2015,"1","UJA"
"10211050","1","0",".",".",".",".",4,2013,"1","UJA"
"10211050","1","0",".",".",".",".",2,2015,"1","UJA"
"10211050","1","0",".",".",".",".",2,2015,"1","UJA"
"10211050","1","0",".",".",".",".",2,2015,"1","UJA"
"10211052","1","0",".",".",".",".",6,2015,"1","UJA"
"10211052","","1","","","-996","",2,2013,"1","UJA"
"10211053","1","0",".",".",".",".",2,2015,"1","UJA"
"10211053","","0","","","","",11,2014,"1","UJA"
"10211076","1","0",".",".",".",".",7,2015,"1","UJA"
"10211076","1","0",".",".",".",".",6,2015,"1","UJA"
"10211076","","0","","","","",7,2014,"1","UJA"
"10211076","","0","","","","",4,2013,"1","UJA"
"10211076","","0","","","","",8,2013,"1","UJA"
"10211076","1","0",".",".",".",".",4,2015,"1","UJA"
"10211076","","0","","","","",5,2014,"1","UJA"
"10211079","1","0",".",".",".",".",3,2015,"1","UJA"
"10211079","","0","","","","",5,2014,"1","UJA"
"10211079","1","0",".",".",".",".",4,2015,"1","UJA"
"10211079","","0","","","","",4,2013,"1","UJA"
"10211079","","0","","","","",3,2013,"1","UJA"
"10211079","1","1","0","1","0","0",7,2015,"1","UJA"
"10211079","","0","","","","",8,2014,"1","UJA"
"10211079","1","0",".",".",".",".",6,2015,"1","UJA"
"10211079","","0","","","","",8,2013,"1","UJA"
"10211081","0","1","0","1","0","0",6,2015,"1","UJA"
"10211081","1","0",".",".",".",".",7,2015,"1","UJA"
"10211081","","0","","","","",8,2014,"1","UJA"
"10211081","","0","","","","",8,2013,"1","UJA"
"10211081","","0","","","","",5,2014,"1","UJA"
"10211081",".","1","1","1","1","0",1,2014,"1","UJA"
"10211081","1","0",".",".",".",".",4,2015,"1","UJA"
"10211084","","0","","","","",12,2014,"1","UJA"
"10211084","1","0",".",".",".",".",4,2015,"1","UJA"
"10211084","","0","","","","",10,2013,"1","UJA"
"10211084","1","0",".",".",".",".",7,2015,"1","UJA"
"10211084","","0","","","","",8,2014,"1","UJA"
"10211084","1","0",".",".",".",".",6,2015,"1","UJA"
"10211084","","0","","","","",5,2014,"1","UJA"
"10211086","","0","","","","",4,2014,"1","UJA"
"10211086","1","0",".",".",".",".",3,2015,"1","UJA"
"10211086","1","0",".",".",".",".",4,2015,"1","UJA"
"10211086","","0","","","","",7,2014,"1","UJA"
"10211086","","0","","","","",5,2014,"1","UJA"
"10211086","1","0",".",".",".",".",7,2015,"1","UJA"
"10211086","","0","","","","",10,2014,"1","UJA"
"10211086","","0","","","","",12,2014,"1","UJA"
"10211086","1","0",".",".",".",".",6,2015,"1","UJA"
"10211093","","0","","","","",12,2014,"1","UJA"
"10211093","","0","","","","",8,2013,"1","UJA"
"10211093","1","0",".",".",".",".",7,2015,"1","UJA"
"10211093","","0","","","","",5,2014,"1","UJA"
"10211093","1","0",".",".",".",".",4,2015,"1","UJA"
"10211093","","0","","","","",4,2014,"1","UJA"
"10211093","1","0",".",".",".",".",6,2015,"1","UJA"
"10211148","","1","","","11","",3,2013,"1","UJA"
"10211148","1","0",".",".",".",".",7,2015,"1","UJA"
"10211148","1","0",".",".",".",".",10,2014,"1","UJA"
"10211148","","0","","","","",9,2013,"1","UJA"
"10211148","1","0",".",".",".",".",3,2015,"1","UJA"
"10211150","","0","","","","",8,2013,"1","UJA"
"10211150","","0","","","","",3,2013,"1","UJA"
"10211150","1","0",".",".",".",".",5,2015,"1","UJA"
"10211150","","0","","","","",12,2014,"1","UJA"
"10211150","","0","","","","",6,2014,"1","UJA"
"10211150","1","0",".",".",".",".",7,2015,"1","UJA"
"10211152","","1","","","11","",9,2013,"1","UJA"
"10211152","","1","","","11","",3,2013,"1","UJA"
"10211155","1","0",".",".",".",".",3,2015,"1","UJA"
"10211155","1","0",".",".",".",".",7,2015,"1","UJA"
"10211155","","0","","","","",9,2013,"1","UJA"
"10211155","1","0",".",".",".",".",6,2015,"1","UJA"
"10211155","","0","","","","",3,2013,"1","UJA"
"10211155","","0","","","","",8,2013,"1","UJA"
"10211155","","0","","","","",8,2014,"1","UJA"
"10211158","1","1","0","0","1","0",3,2015,"1","UJA"
"10211158","1","0",".",".",".",".",7,2015,"1","UJA"
"10211158","","1","","","11","",8,2013,"1","UJA"
"10211158","","0","","","","",8,2014,"1","UJA"
"10211158","","1","","","11","",3,2013,"1","UJA"
"10211158","","0","","","","",12,2014,"1","UJA"
"10211158","","0","","","","",11,2013,"1","UJA"
"10211159","","0","","","","",8,2013,"1","UJA"
"10211159","","0","","","","",3,2013,"1","UJA"
"10211159","1","0",".",".",".",".",7,2015,"1","UJA"
"10211160","1","0",".",".",".",".",3,2015,"1","UJA"
"10211160","","1","","","11","",9,2013,"1","UJA"
"10211160","","0","","","","",3,2013,"1","UJA"
"10211160","1","1","1","0","0","0",7,2015,"1","UJA"
"10211160","1","0",".",".",".",".",10,2013,"1","UJA"
"10211169","","1","","","11","",8,2013,"1","UJA"
"10211169","","0","","","","",3,2013,"1","UJA"
"10211169","1","0",".",".",".",".",5,2015,"1","UJA"
"10211169","1","1","1","0","0","1",3,2015,"1","UJA"
"10211169","","0","","","","",4,2014,"1","UJA"
"10211169","1","0",".",".",".",".",7,2015,"1","UJA"
"10211169","","0","","","","",7,2014,"1","UJA"
"10211169","","0","","","","",11,2013,"1","UJA"
"10211169","1","1","0","1","0","0",5,2015,"1","UJA"
"10211178","","0","","","","",4,2014,"1","UJA"
"10211178","1","0",".",".",".",".",8,2015,"1","UJA"
"10211178","1","0",".",".",".",".",5,2015,"1","UJA"
"10211178","1","0",".",".",".",".",7,2015,"1","UJA"
"10211178","1","0",".",".",".",".",2,2015,"1","UJA"
"10211178","","1","","","11","",8,2013,"1","UJA"
"10211178","","0","","","","",10,2014,"1","UJA"
"10211178","","0","","","","",3,2013,"1","UJA"
"10211179","","0","","","","",10,2013,"1","UJA"
"10211179","","0","","","","",12,2014,"1","UJA"
"10211179","1","0",".",".",".",".",3,2015,"1","UJA"
"10211179","","0","","","","",4,2014,"1","UJA"
"10211179","0","1","0","1","0","0",5,2015,"1","UJA"
"10211179","","1","","","11","",3,2013,"1","UJA"
"10211179","","1","","","3","",4,2014,"1","UJA"
"10211184","","0","","","","",10,2013,"1","UJA"
"10211184","","0","","","","",8,2013,"1","UJA"
"10211189","1","0",".",".",".",".",11,2014,"1","UJA"
"10211189","1","0",".",".",".",".",3,2015,"1","UJA"
"10211189","","0","","","","",10,2014,"1","UJA"
"10211189","","1","","","11","",8,2013,"1","UJA"
"10211189","","0","","","","",6,2014,"1","UJA"
"10211189","","0","","","","",4,2014,"1","UJA"
"10211189","1","0",".",".",".",".",5,2015,"1","UJA"
"10211189","1","0",".",".",".",".",7,2015,"1","UJA"
"10211189","","1","","","11","",3,2013,"1","UJA"
"10211189","","0","","","","",2,2014,"1","UJA"
"10211194","","0","","","","",2,2014,"1","UJA"
"10211194","","0","","","","",6,2014,"1","UJA"
"10211194","","0","","","","",10,2013,"1","UJA"
"10211194","","1","","","11","",8,2013,"1","UJA"
"10211194","1","0",".",".",".",".",3,2015,"1","UJA"
"10211194","1","0",".",".",".",".",7,2015,"1","UJA"
"10211208","","0","","","","",1,2013,"1","UJA"
"10211208","1","0",".",".",".",".",7,2015,"1","UJA"
"10211208","","0","","","","",6,2014,"1","UJA"
"10211208","","0","","","","",10,2013,"1","UJA"
"10211208","1","0",".",".",".",".",2,2015,"1","UJA"
"10211208","","0","","","","",12,2014,"1","UJA"
"10211208","","1","","","11","",8,2013,"1","UJA"
"10211213","","0","","","","",9,2013,"1","UJA"
"10211213","1","0",".",".",".",".",4,2015,"1","UJA"
"10211213","","1","","","11","",3,2013,"1","UJA"
"10211213","1","0",".",".",".",".",2,2014,"1","UJA"
"10211213","1","0",".",".",".",".",2,2015,"1","UJA"
"10211213","","0","","","","",7,2014,"1","UJA"
"10211213","1","0",".",".",".",".",6,2015,"1","UJA"
"10211213","","0","","","","",3,2014,"1","UJA"
"10211213","","0","","","","",2,2013,"1","UJA"
"10211228","1","0",".",".",".",".",4,2015,"1","UJA"
"10211228","","0","","","","",10,2013,"1","UJA"
"10211228","","0","","","","",9,2013,"1","UJA"
"10211233","","0","","","","",11,2014,"1","UJA"
"10211233","1","0",".",".",".",".",2,2015,"1","UJA"
"10211233","","1","","","11","",9,2013,"1","UJA"
"10211233","","0","","","","",5,2014,"1","UJA"
"10211233","1","1","1","0","0","0",4,2015,"1","UJA"
"10211233","0","0",".",".",".",".",2,2015,"1","UJA"
"10211236","1","0",".",".",".",".",6,2015,"1","UJA"
"10211244","","1","","","1","",5,2014,"1","UJA"
"10211244","1","0",".",".",".",".",6,2015,"1","UJA"
"10211244","1","0",".",".",".",".",4,2015,"1","UJA"
"10211244","1","0",".",".",".",".",1,2014,"1","UJA"
"10211244","","0","","","","",10,2013,"1","UJA"
"10211244","1","0","","","","",9,2013,"1","UJA"
"10211248","1","0",".",".",".",".",2,2015,"1","UJA"
"10211248","","0","","","","",4,2013,"1","UJA"
"10211248","1","0",".",".",".",".",4,2015,"1","UJA"
"10211248","","0","","","","",1,2014,"1","UJA"
"10211248","1","0",".",".",".",".",6,2015,"1","UJA"
"10211248","","0","","","","",10,2013,"1","UJA"
"10211248","1","0",".",".",".",".",1,2015,"1","UJA"
"10211248","1","0",".",".",".",".",2,2015,"1","UJA"
"10211248","","1","","","4","",11,2013,"1","UJA"
"10211248","","0","","","","",12,2014,"1","UJA"
"10211248","","0","","","","",5,2014,"1","UJA"
"10211248","1","0",".",".",".",".",2,2015,"1","UJA"
"10211288","1","0",".",".",".",".",6,2015,"1","UJA"
"10211288","1","0",".",".",".",".",10,2014,"1","UJA"
"10211288","1","0",".",".",".",".",3,2015,"1","UJA"
"10211288","1","0",".",".",".",".",1,2015,"1","UJA"
"10211288","1","0",".",".",".",".",5,2015,"1","UJA"
"10211288","","0","","","","",4,2013,"1","UJA"
"10211288","","0","","","","",6,2014,"1","UJA"
"10211296","1","0",".",".",".",".",6,2015,"1","UJA"
"10211296","","0","","","","",9,2013,"1","UJA"
"10211296","","0","","","","",9,2014,"1","UJA"
"10211296","1","0",".",".",".",".",4,2015,"1","UJA"
"10211296","1","0",".",".",".",".",1,2015,"1","UJA"
"10211296","1","0",".",".",".",".",7,2015,"1","UJA"
"10211296","","0","","","","",12,2014,"1","UJA"
"10211296","","0","","","","",6,2014,"1","UJA"
"10211299","","0","","","","",10,2014,"1","UJA"
"10211299","0","1","0","1","0","0",8,2015,"1","UJA"
"10211299","1","0",".",".",".",".",4,2015,"1","UJA"
"10211299","","0","","","","",9,2013,"1","UJA"
"10211299","","0","","","","",9,2014,"1","UJA"
"10211299","","0","","","","",3,2014,"1","UJA"
"10211299","1","0",".",".",".",".",1,2015,"1","UJA"
"10211299","","0","","","","",6,2014,"1","UJA"
"10211299","","0","","","","",7,2014,"1","UJA"
"10211299","1","0",".",".",".",".",6,2015,"1","UJA"
"10211302","1","0",".",".",".",".",6,2015,"1","UJA"
"10211302","1","0",".",".",".",".",7,2015,"1","UJA"
"10211302","","0","","","","",8,2013,"1","UJA"
"10211302","","0","","","","",7,2014,"1","UJA"
"10211302","","0","","","","",6,2014,"1","UJA"
"10211302","1","0",".",".",".",".",4,2015,"1","UJA"
"10211302","1","0",".",".",".",".",1,2015,"1","UJA"
"10211302","1","0",".",".",".",".",10,2013,"1","UJA"
"10211305","","0","","","","",9,2014,"1","UJA"
"10211305","1","0",".",".",".",".",6,2015,"1","UJA"
"10211305","","0","","","","",6,2014,"1","UJA"
"10211305","0","0",".",".",".",".",5,2015,"1","UJA"
"10211305","1","0",".",".",".",".",4,2014,"1","UJA"
"10211305","","0","","","","",8,2013,"1","UJA"
"10211305","0","1","0","1","0","0",4,2015,"1","UJA"
"10211305","1","0",".",".",".",".",7,2015,"1","UJA"
"10211305","","0","","","","",10,2014,"1","UJA"
"10211305","","0","","","","",4,2014,"1","UJA"
"10211305","","0","","","","",7,2014,"1","UJA"
"10211306","1","0",".",".",".",".",2,2015,"1","UJA"
"10211306","","0","","","","",11,2014,"1","UJA"
"10211306","","0","","","","",10,2013,"1","UJA"
"10211306","","1","","","4","",1,2014,"1","UJA"
"10211308","","0","","","","",1,2014,"1","UJA"
"10211308","","0","","","","",8,2014,"1","UJA"
"10211308","","0","","","","",9,2013,"1","UJA"
"10211308","","0","","","","",5,2014,"1","UJA"
"10211308","","0","","","","",11,2014,"1","UJA"
"10211308","1","0",".",".",".",".",2,2015,"1","UJA"
"10211325","","0","","","","",11,2014,"1","UJA"
"10211325","1","0",".",".",".",".",7,2015,"1","UJA"
"10211325","","0","","","","",1,2014,"1","UJA"
"10211325","1","0",".",".",".",".",2,2015,"1","UJA"
"10211325","","0","","","","",9,2013,"1","UJA"
"10211326","1","0",".",".",".",".",4,2015,"1","UJA"
"10211326","1","0",".",".",".",".",7,2015,"1","UJA"
"10211326","1","0",".",".",".",".",4,2015,"1","UJA"
"10211332","","0","","","","",11,2013,"1","UJA"
"10211332","1","0",".",".",".",".",7,2015,"1","UJA"
"10211332","","0","","","","",8,2013,"1","UJA"
"10211332","1","0",".",".",".",".",3,2015,"1","UJA"
"10211340","1","1","1","1","0","0",4,2015,"1","UJA"
"10211340","1","0",".",".",".",".",7,2015,"1","UJA"
"10211340","","0","","","","",3,2013,"1","UJA"
"10211340","","0","","","","",7,2014,"1","UJA"
"10211340","1","0",".",".",".",".",1,2015,"1","UJA"
"10211340","","1","","","4","",3,2014,"1","UJA"
"10211340","","0","","","","",9,2013,"1","UJA"
"10211341","","0","","","","",7,2014,"1","UJA"
"10211341","","0","","","","",11,2013,"1","UJA"
"10211341","","0","","","","",8,2013,"1","UJA"
"10211341","1","0",".",".",".",".",8,2015,"1","UJA"
"10211341","1","0",".",".",".",".",6,2015,"1","UJA"
"10211341","1","1","0","0","1","0",1,2015,"1","UJA"
"10211341","","0","","","","",11,2013,"1","UJA"
"10211341","1","0",".",".",".",".",4,2015,"1","UJA"
"10211341","","0","","","","",3,2013,"1","UJA"
"10211342","1","0",".",".",".",".",4,2015,"1","UJA"
"10211342","","0","","","","",9,2013,"1","UJA"
"10211342","","0","","","","",3,2013,"1","UJA"
"10211342","","0","","","","",11,2013,"1","UJA"
"10211342","1","0",".",".",".",".",1,2015,"1","UJA"
"10211342","1","0",".",".",".",".",8,2015,"1","UJA"
"10211343","1","0",".",".",".",".",8,2015,"1","UJA"
"10211343","","1","","","11","",8,2013,"1","UJA"
"10211343","","0","","","","",11,2013,"1","UJA"
"10211343","","0","","","","",3,2013,"1","UJA"
"10211343","1","0",".",".",".",".",1,2015,"1","UJA"
"10211343","1","0",".",".",".",".",6,2015,"1","UJA"
"10211343","","0","","","","",7,2014,"1","UJA"
"10211344","1","0",".",".",".",".",4,2015,"1","UJA"
"10211344","1","0",".",".",".",".",1,2015,"1","UJA"
"10211344","","0","","","","",11,2013,"1","UJA"
"10211344","","0","","","","",7,2014,"1","UJA"
"10211344","1","0",".",".",".",".",6,2015,"1","UJA"
"10211344","","1","","","11","",8,2013,"1","UJA"
"10211344","","0","","","","",3,2013,"1","UJA"
"10211344","1","0",".",".",".",".",8,2015,"1","UJA"
"10211350","","0","","","","",9,2013,"1","UJA"
"10211350","","0","","","","",3,2013,"1","UJA"
"10211350","1","1","1","0","0","0",4,2015,"1","UJA"
"10211350","1","0",".",".",".",".",7,2015,"1","UJA"
"10211350","","0","","","","",2,2014,"1","UJA"
"10211350","","0","","","","",7,2014,"1","UJA"
"10211350","1","1","0","0","0","0",1,2015,"1","UJA"
"10211355","","0","","","","",5,2014,"1","UJA"
"10211355","1","0",".",".",".",".",6,2015,"1","UJA"
"10211355","","0","","","","",6,2014,"1","UJA"
"10211355","","0","","","","",3,2013,"1","UJA"
"10211355","1","0",".",".",".",".",3,2015,"1","UJA"
"10211355","","0","","","","",9,2013,"1","UJA"
"10211355","1","0",".",".",".",".",7,2015,"1","UJA"
"10211367","","0","","","","",11,2014,"1","UJA"
"10211367","","0","","","","",4,2013,"1","UJA"
"10211367","1","1","1",".",".",".",2,2015,"1","UJA"
"10211367","1","1","1","0","0","0",2,2015,"1","UJA"
"10211367","1","0",".",".",".",".",7,2015,"1","UJA"
"10211370","","0","","","","",4,2013,"1","UJA"
"10211370","1","0",".",".",".",".",6,2015,"1","UJA"
"10211370","","0","","","","",11,2014,"1","UJA"
"10211370","1","0",".",".",".",".",1,2015,"1","UJA"
"10211371","","0","","","","",6,2014,"1","UJA"
"10211371","1","0",".",".",".",".",6,2015,"1","UJA"
"10211371","","0","","","","",4,2013,"1","UJA"
"10211371","","0","","","","",11,2014,"1","UJA"
"10211371","","0","","","","",2,2014,"1","UJA"
"10211371","1","0",".",".",".",".",2,2015,"1","UJA"
"10211379","1","0",".",".",".",".",2,2015,"1","UJA"
"10211379","","0","","","","",11,2014,"1","UJA"
"10211379","","0","","","","",4,2013,"1","UJA"
"10211379","","1","","","11","",3,2013,"1","UJA"
"10211385","","0","","","","",11,2014,"1","UJA"
"10211385","1","0",".",".",".",".",6,2015,"1","UJA"
"10211385","1","0",".",".",".",".",2,2015,"1","UJA"
"10211385","1","0",".",".",".",".",3,2015,"1","UJA"
"10211385","","0","","","","",4,2013,"1","UJA"
"10211415","1","0",".",".",".",".",8,2015,"1","UJA"
"10211415","","0","","","","",4,2013,"1","UJA"
"10211415","1","0",".",".",".",".",6,2015,"1","UJA"
"10211415","","0","","","","",6,2014,"1","UJA"
"10211415","","0","","","","",4,2014,"1","UJA"
"10211415","1","0",".",".",".",".",3,2015,"1","UJA"
"10211415","1","0",".",".",".",".",4,2015,"1","UJA"
"10211428","","1","","","11","",4,2013,"1","UJA"
"10211428","","0","","","","",6,2014,"1","UJA"
"10211428","","0","","","","",9,2014,"1","UJA"
"10211428","","0","","","","",7,2014,"1","UJA"
"10211428","0","1","0","1","0","0",4,2015,"1","UJA"
"10211428","","0","","","","",9,2013,"1","UJA"
"10211428","1","0",".",".",".",".",3,2015,"1","UJA"
"10211428","1","0",".",".",".",".",8,2015,"1","UJA"
"10211428","","0","","","","",12,2014,"1","UJA"
"10211428","1","0",".",".",".",".",6,2015,"1","UJA"
"10211428","","0","","","","",3,2014,"1","UJA"
"10211433","1","0",".",".",".",".",4,2015,"1","UJA"
"10211433","1","0",".",".",".",".",7,2015,"1","UJA"
"10211433","1","0",".",".",".",".",2,2015,"1","UJA"
"10211453","1","0",".",".",".",".",3,2015,"1","UJA"
"10211453","","0","","","","",2,2013,"1","UJA"
"10211453","1","0",".",".",".",".",7,2015,"1","UJA"
"10211462","","0","","","","",11,2014,"1","UJA"
"10211462",".","0",".",".",".",".",3,2015,"1","UJA"
"10211462",".","0",".",".",".",".",7,2015,"1","UJA"
"10211462","","0","","","","",2,2013,"1","UJA"
"10211465","1","0",".",".",".",".",3,2015,"1","UJA"
"10211465","","0","","","","",11,2014,"1","UJA"
"10211465","1","0",".",".",".",".",7,2015,"1","UJA"
"10211465","","0","","","","",2,2013,"1","UJA"
"10211467","0","1","0","1","0","0",7,2015,"1","UJA"
"10211467","","0","","","","",5,2014,"1","UJA"
"10211467","","0","","","","",11,2014,"1","UJA"
"10211467","1","0",".",".",".",".",5,2015,"1","UJA"
"10211467","1","0",".",".",".",".",4,2015,"1","UJA"
"10211467","","0","","","","",11,2013,"1","UJA"
"10211467","1","0",".",".",".",".",2,2015,"1","UJA"
"10211467","","0","","","","",7,2014,"1","UJA"
"10211469","","0","","","","",11,2013,"1","UJA"
"10211469","1","0",".",".",".",".",4,2015,"1","UJA"
"10211469","1","0",".",".",".",".",7,2015,"1","UJA"
"10211469","1","1","0","0","1","0",6,2015,"1","UJA"
"10211469","","0","","","","",7,2014,"1","UJA"
"10211469","","0","","","","",5,2014,"1","UJA"
"10211469","1","0",".",".",".",".",5,2015,"1","UJA"
"10211469","1","0",".",".",".",".",2,2015,"1","UJA"
"10211469","","0","","","","",11,2014,"1","UJA"
"10211482","","0","","","","",5,2014,"1","UJA"
"10211482","","1","","","-996","",8,2013,"1","UJA"
"10211482","1","0",".",".",".",".",6,2015,"1","UJA"
"10211489","1","0",".",".",".",".",6,2015,"1","UJA"
"10211489","","0","","","","",8,2013,"1","UJA"
"10211489","1","1","0","1","0","0",3,2015,"1","UJA"
"10211492","1","0",".",".",".",".",3,2015,"1","UJA"
"10211492","1","0",".",".",".",".",4,2015,"1","UJA"
"10211492","","0","","","","",11,2014,"1","UJA"
"10211492","1","0",".",".",".",".",5,2015,"1","UJA"
"10211492",".","0",".",".",".",".",1,2015,"1","UJA"
"10211492","1","0",".",".",".",".",6,2015,"1","UJA"
"10211492","","0","","","","",2,2013,"1","UJA"
"10211504","","0","","","","",11,2014,"1","UJA"
"10211504","","1","","","1","",5,2014,"1","UJA"
"10211504","","0","","","","",7,2014,"1","UJA"
"10211504","1","0",".",".",".",".",7,2015,"1","UJA"
"10211504","","0","","","","",1,2014,"1","UJA"
"10211504","","0","","","","",4,2013,"1","UJA"
"10211504","1","0",".",".",".",".",4,2015,"1","UJA"
"10211504","1","0",".",".",".",".",6,2015,"1","UJA"
"10211514",".","1","1","0","0","0",6,2015,"1","UJA"
"10211514","1","0",".",".",".",".",4,2015,"1","UJA"
"10211514","1","0",".",".",".",".",7,2015,"1","UJA"
"10211514","","0","","","","",5,2014,"1","UJA"
"10211514","","0","","","","",4,2013,"1","UJA"
"10211514","1","1","0","0","0","0",1,2015,"1","UJA"
"10211526","","0","","","","",4,2013,"1","UJA"
"10211526","1","0",".",".",".",".",7,2015,"1","UJA"
"10211526","","0","","","","",6,2014,"1","UJA"
"10211526","1","0",".",".",".",".",1,2015,"1","UJA"
"10211526","","0","","","","",9,2014,"1","UJA"
"10211526","1","0",".",".",".",".",6,2015,"1","UJA"
"10211526","1","0",".",".",".",".",4,2015,"1","UJA"
"10211526","","0","","","","",7,2014,"1","UJA"
"10211546","","0","","","","",8,2013,"1","UJA"
"10211555","","0","","","","",4,2013,"1","UJA"
"10211555","1","0",".",".",".",".",4,2015,"1","UJA"
"10211555","1","0",".",".",".",".",1,2015,"1","UJA"
"10211555","1","0",".",".",".",".",5,2015,"1","UJA"
"10211555","","0","","","","",10,2013,"1","UJA"
"10211564","1","0",".",".",".",".",4,2015,"1","UJA"
"10211564","1","0",".",".",".",".",7,2014,"1","UJA"
"10211564","1","0",".",".",".",".",1,2015,"1","UJA"
"10211569","1","0",".",".",".",".",1,2014,"1","UJA"
"10211569","1","0",".",".",".",".",7,2015,"1","UJA"
"10211569","1","0",".",".",".",".",6,2015,"1","UJA"
"10211569","","0","","","","",8,2013,"1","UJA"
"10211569","","0","","","","",5,2014,"1","UJA"
"10211569","1","0",".",".",".",".",4,2015,"1","UJA"
"10211569","","0","","","","",8,2014,"1","UJA"
"10211569","","0","","","","",10,2014,"1","UJA"
"10211571","","0","","","","",2,2013,"1","UJA"
"10211571",".","0",".",".",".",".",2,2015,"1","UJA"
"10211571","1","0",".",".",".",".",6,2015,"1","UJA"
"10211572",".","1","1","1","1","0",6,2015,"1","UJA"
"10211572","","1","","","11","",2,2013,"1","UJA"
"10211572","1","0",".",".",".",".",2,2015,"1","UJA"
