127,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Salaik Pri","004-007-SA04","None","public","STH",1,250,"2018-03-17 00:00:00"
128,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Salutory","004-007-BO05","None","private","STH",1,93,"2018-03-17 00:00:01"
129,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Samaria","004-007-SA06","None","public","STH",1,199,"2018-03-17 00:00:01"
130,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Samoei","004-007-SA07","None","None","STH",1,,"2018-03-17 00:00:01"
131,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Saparet","004-007-SA02","None","public","STH",1,190,"2018-03-17 00:00:01"
132,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Segutiet","004-007-SE01","None","public","STH",1,313,"2018-03-17 00:00:01"
133,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Semoi","004-007-SE02","None","public","STH",1,189,"2018-03-17 00:00:01"
134,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Sergutiet","004-007-SE03","None","public","STH",1,354,"2018-03-17 00:00:01"
135,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Shammah","004-007-SH01","None","private","STH",1,361,"2018-03-17 00:00:01"
136,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Sibaiyan Pri","004-007-SI07","None","public","STH",1,340,"2018-03-17 00:00:01"
137,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Silibet Pry","004-007-SB01","None","private","STH",1,352,"2018-03-17 00:00:01"
138,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Silibwet Township","004-007-SI01","None","private","STH",1,284,"2018-03-17 00:00:02"
139,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Sinendet","004-007-SI03","None","public","STH",1,174,"2018-03-17 00:00:02"
140,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Singorwet","004-007-SI04","None","public","STH",1,341,"2018-03-17 00:00:02"
141,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Skymasters","004-007-SK02","None","private","STH",1,184,"2018-03-17 00:00:02"
142,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Sogoet","004-007-SO01","None","public","STH",1,303,"2018-03-17 00:00:02"
143,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Sonokwek","004-007-SO02","None","public","STH",1,481,"2018-03-17 00:00:02"
144,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","St Augustine","004-007-AU61","None","None","STH",1,,"2018-03-17 00:00:02"
145,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","St Johns","004-007-ST01","None","private","STH",1,434,"2018-03-17 00:00:02"
146,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","St Paul Tumoiyot","004-007-ST08","None","private","STH",1,111,"2018-03-17 00:00:02"
147,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","St Peters","004-007-ST07","None","private","STH",1,193,"2018-03-17 00:00:02"
148,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Starlight Acad","004-007-ST06","None","private","STH",1,111,"2018-03-17 00:00:03"
149,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Sugutek B","004-007-SU03","None","public","STH",1,290,"2018-03-17 00:00:03"
150,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Sunrise","004-007-SU02","None","private","STH",1,33,"2018-03-17 00:00:03"
151,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Suswondo","004-007-SU07","None","public","STH",1,177,"2018-03-17 00:00:03"
152,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Taabet Hills","004-007-HI01","None","private","STH",1,184,"2018-03-17 00:00:03"
153,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Taabet Pri","004-007-TA01","None","public","STH",1,746,"2018-03-17 00:00:03"
154,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Tagaruto","004-007-TA02","None","public","STH",1,192,"2018-03-17 00:00:03"
155,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Tamason","004-007-TA03","None","private","STH",1,154,"2018-03-17 00:00:03"
156,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Tebeswet Igor","004-007-TE04","None","public","STH",1,117,"2018-03-17 00:00:03"
157,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Teganda","004-007-TE01","None","public","STH",1,521,"2018-03-17 00:00:03"
158,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Tenwek Boarding","004-007-TE02","None","public","STH",1,527,"2018-03-17 00:00:04"
159,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Tenwek Day","004-007-TE03","None","public","STH",1,530,"2018-03-17 00:00:04"
160,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Tirgaga","004-007-TI01","None","public","STH",1,340,"2018-03-17 00:00:04"
161,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Tiroto","004-007-TI02","None","public","STH",1,278,"2018-03-17 00:00:04"
162,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Top Achiever","004-007-TO04","None","None","STH",1,0,"2018-03-17 00:00:04"
163,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Tumoiyot","004-007-TU01","None","public","STH",1,242,"2018-03-17 00:00:04"
164,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Tumoiyot Central","004-007-TU02","None","public","STH",1,293,"2018-03-17 00:00:04"
165,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Utafiti","004-007-UT54","None","private","STH",1,273,"2018-03-17 00:00:04"
166,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Valley View","004-007-VA01","None","private","STH",1,104,"2018-03-17 00:00:04"
167,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Wilko Ac","004-007-WI01","None","private","STH",1,214,"2018-03-17 00:00:04"
168,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Winner Sach","004-007-WI02","None","private","STH",1,697,"2018-03-17 00:00:05"
169,"Bomet","COUN02","Bomet Central",2012300,"Central","DIV000602","Yahweh","004-007-YA54","None","private","STH",1,238,"2018-03-17 00:00:05"
170,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Arise And Shine","004-005-AR01","None","private","STH",1,102,"2018-03-17 00:00:05"
171,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Baraka Acad","004-005-BA01","None","private","STH",1,78,"2018-03-17 00:00:05"
172,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Bedeket","004-005-BE51","None","public","STH",1,358,"2018-03-17 00:00:05"
173,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Boreintwet","004-005-BO01","None","public","STH",1,300,"2018-03-17 00:00:05"
174,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Bukunye Primary","004-005-BU01","None","public","STH",1,754,"2018-03-17 00:00:05"
175,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Central","004-005-CE01","None","public","STH",1,280,"2018-03-17 00:00:05"
176,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Chambori Pri","004-005-CH01","None","public","STH",1,764,"2018-03-17 00:00:05"
177,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Changchego Pry","004-005-CH02","None","public","STH",1,392,"2018-03-17 00:00:00"
178,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Chebiberek","004-005-CH15","None","private","STH",1,128,"2018-03-17 00:00:00"
179,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Chebora","004-005-CH11","None","private","STH",1,91,"2018-03-17 00:00:00"
180,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Chemaner Visionary","004-005-CH06","None","None","STH",1,0,"2018-03-17 00:00:00"
181,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Chener Primary","004-005-CH07","None","public","STH",1,635,"2018-03-17 00:00:00"
182,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Chepkitwal","004-005-CH10","None","public","STH",1,686,"2018-03-17 00:00:00"
183,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Day Care Acd","004-005-DA01","None","private","STH",1,52,"2018-03-17 00:00:00"
184,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Eagles Acad","004-005-EA02","None","private","STH",1,119,"2018-03-17 00:00:00"
185,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","Fyka Acad","004-005-FI01","None","private","STH",1,214,"2018-03-17 00:00:00"
186,"Bomet","COUN02","Bomet East",2012307,"Longisa","DIV000005","High Rise","004-005-HI58","None","None","STH",1,0,"2018-03-17 00:00:00"
